episode,cumulative_pools_created
166,1
166,2
167,3
167,4
167,5
167,6
167,7
167,8
167,9
167,10
167,11
167,12
167,13
167,14
167,15
167,16
167,17
167,18
167,19
167,20
167,21
167,22
167,23
167,24
167,25
167,26
167,27
167,28
168,29
168,30
168,31
168,32
168,33
168,34
168,35
168,36
168,37
168,38
168,39
168,40
168,41
168,42
168,43
168,44
168,45
168,46
168,47
168,48
169,49
169,50
169,51
169,52
169,53
169,54
169,55
169,56
169,57
169,58
169,59
169,60
169,61
169,62
169,63
169,64
169,65
169,66
169,67
169,68
169,69
169,70
169,71
169,72
169,73
169,74
169,75
169,76
169,77
169,78
169,79
169,80
169,81
169,82
169,83
169,84
169,85
169,86
169,87
169,88
169,89
169,90
169,91
169,92
169,93
169,94
169,95
169,96
169,97
169,98
169,99
169,100
169,101
169,102
169,103
169,104
169,105
169,106
171,107
171,108
171,109
171,110
171,111
171,112
171,113
171,114
171,115
171,116
171,117
171,118
171,119
171,120
171,121
171,122
172,123
172,124
172,125
172,126
172,127
172,128
172,129
172,130
172,131
172,132
172,133
172,134
172,135
172,136
172,137
172,138
172,139
172,140
172,141
172,142
172,143
172,144
172,145
172,146
172,147
172,148
172,149
172,150
172,151
172,152
172,153
172,154
172,155
172,156
172,157
172,158
172,159
172,160
172,161
172,162
172,163
172,164
172,165
172,166
172,167
172,168
172,169
172,170
172,171
172,172
172,173
172,174
172,175
172,176
172,177
172,178
172,179
172,180
172,181
172,182
172,183
172,184
172,185
172,186
172,187
172,188
172,189
172,190
172,191
172,192
172,193
172,194
172,195
172,196
172,197
172,198
172,199
172,200
172,201
172,202
172,203
172,204
172,205
172,206
172,207
172,208
172,209
172,210
172,211
172,212
172,213
172,214
172,215
172,216
172,217
172,218
172,219
172,220
172,221
172,222
173,223
173,224
174,225
174,226
174,227
174,228
174,229
174,230
174,231
174,232
174,233
174,234
174,235
174,236
174,237
174,238
174,239
174,240
174,241
174,242
174,243
174,244
174,245
174,246
174,247
174,248
174,249
174,250
174,251
174,252
174,253
174,254
174,255
174,256
174,257
174,258
174,259
174,260
174,261
174,262
174,263
174,264
174,265
174,266
174,267
174,268
174,269
174,270
174,271
174,272
174,273
174,274
174,275
174,276
174,277
174,278
174,279
174,280
174,281
174,282
174,283
174,284
174,285
174,286
174,287
174,288
174,289
174,290
174,291
174,292
175,293
175,294
175,295
176,296
176,297
176,298
176,299
176,300
176,301
176,302
176,303
176,304
176,305
176,306
176,307
176,308
176,309
176,310
176,311
176,312
176,313
176,314
176,315
176,316
176,317
176,318
176,319
176,320
176,321
176,322
176,323
176,324
176,325
176,326
176,327
176,328
176,329
176,330
176,331
176,332
176,333
176,334
176,335
176,336
176,337
176,338
176,339
176,340
176,341
176,342
176,343
176,344
176,345
176,346
176,347
176,348
176,349
176,350
176,351
176,352
176,353
176,354
176,355
176,356
176,357
176,358
176,359
176,360
176,361
176,362
176,363
176,364
176,365
176,366
176,367
176,368
176,369
176,370
176,371
176,372
176,373
176,374
176,375
176,376
176,377
176,378
176,379
176,380
176,381
176,382
176,383
176,384
176,385
176,386
176,387
176,388
176,389
177,390
177,391
177,392
177,393
177,394
177,395
177,396
177,397
177,398
177,399
177,400
177,401
177,402
177,403
177,404
177,405
177,406
177,407
177,408
177,409
177,410
177,411
177,412
177,413
177,414
177,415
177,416
177,417
177,418
177,419
177,420
177,421
177,422
177,423
177,424
177,425
177,426
177,427
177,428
177,429
177,430
177,431
177,432
177,433
177,434
177,435
177,436
177,437
177,438
177,439
177,440
177,441
177,442
177,443
177,444
177,445
180,446
180,447
180,448
180,449
180,450
181,451
181,452
181,453
181,454
181,455
181,456
181,457
181,458
181,459
181,460
181,461
181,462
181,463
181,464
181,465
181,466
181,467
181,468
181,469
181,470
181,471
181,472
181,473
181,474
181,475
181,476
181,477
181,478
181,479
181,480
181,481
181,482
181,483
181,484
181,485
181,486
181,487
181,488
181,489
181,490
181,491
181,492
181,493
181,494
181,495
181,496
181,497
181,498
181,499
181,500
